//NbLocations 
106 
 
//NbProducts 
46 
 
//K: NbBoxesTrolley 
6 
 
//NbDimensionsCapacity 
2 
 
//B: CapaBox 
12000 92160 
 
//A box can accept mixed orders(0: no, 1: yes) 
0 
 
//Products 
//Idx Location Dim1 Dim2 ... 
1 1 397 4320 
2 1 338 2200 
3 2 266 2829 
4 3 288 2475 
5 4 489 4400 
6 5 447 3600 
7 5 529 4400 
8 6 415 3600 
9 7 471 3960 
10 8 434 3960 
11 9 481 3927 
12 10 441 4320 
13 11 473 3456 
14 11 282 3300 
15 12 418 4320 
16 13 380 2829 
17 13 235 2400 
18 14 272 3300 
19 15 392 4320 
20 16 480 3641 
21 17 328 2475 
22 18 420 3600 
23 19 306 2160 
24 20 325 2329 
25 21 448 3641 
26 22 395 3323 
27 23 417 2880 
28 24 416 3600 
29 25 435 2200 
30 26 491 2880 
31 27 501 2880 
32 28 19 171 
33 29 107 754 
34 30 350 275 
35 31 496 3456 
36 32 445 2880 
37 33 571 4320 
38 34 452 2880 
39 35 220 1037 
40 36 80 917 
41 37 159 704 
42 38 20 143 
43 39 630 7200 
44 40 153 968 
45 41 455 3600 
46 42 76 611 
 
//Orders 
//NbOrders 
1 
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ... 
1 3 46 1 1 2 2 3 1 4 1 5 1 6 2 7 1 8 1 9 2 10 2 11 2 12 1 13 1 14 1 15 1 16 1 17 1 18 1 19 1 20 1 21 2 22 1 23 1 24 1 25 1 26 1 27 1 28 4 29 1 30 1 31 1 32 3 33 1 34 2 35 1 36 1 37 1 38 1 39 1 40 1 41 1 42 4 43 1 44 1 45 1 46 1 
 
//Graph (Products are vertices indexed from 1 to NbProducts) 
//NbVerticesIntersections 
64 
 
//DepartingDepot 
0 
 
//ArrivalDepot 
107 
 
//Arcs 
//Start End Distance 
48 34 7075 
48 35 8370 
48 36 8280 
48 37 8235 
48 38 7515 
48 39 7380 
48 40 9420 
48 41 9375 
48 42 9600 
48 49 810 
48 50 1140 
48 51 1950 
48 52 2400 
48 53 3210 
48 54 3540 
48 55 3860 
48 56 4140 
48 57 5130 
48 58 5360 
48 59 5820 
48 60 6130 
48 61 7050 
48 62 7380 
48 63 8190 
48 64 8520 
48 65 9330 
48 66 9660 
48 67 10560 
48 68 10790 
48 69 11600 
48 70 11600 
48 82 1545 
48 83 1680 
48 84 990 
48 85 945 
48 86 2940 
48 87 2850 
48 88 2535 
48 89 4065 
48 90 3390 
48 91 3345 
48 92 5760 
48 93 5535 
48 94 6175 
48 95 6220 
48 96 6310 
48 97 6805 
48 98 6765 
48 99 8040 
48 100 7950 
48 101 7905 
48 102 7185 
48 103 7050 
48 104 9090 
48 105 9045 
48 106 9930 
48 107 0 
49 18 405 
49 19 540 
49 20 510 
49 21 465 
49 22 2580 
49 23 2490 
49 24 2175 
49 25 3585 
49 26 2910 
49 27 2865 
49 28 5180 
49 29 4955 
49 30 5055 
49 31 5100 
49 32 5190 
49 33 5685 
49 34 6265 
49 35 7560 
49 36 7470 
49 37 7425 
49 38 6705 
49 39 6570 
49 40 8610 
49 41 8565 
49 42 8790 
49 50 330 
49 51 1140 
49 52 1590 
49 53 2400 
49 54 2730 
49 55 3050 
49 56 3330 
49 57 4320 
49 58 4550 
49 59 5010 
49 60 5320 
49 61 6240 
49 62 6570 
49 63 7380 
49 64 7710 
49 65 8520 
49 66 8850 
49 67 9750 
49 68 9980 
49 69 10790 
49 70 10790 
49 82 735 
49 83 870 
49 84 180 
49 85 135 
49 86 2130 
49 87 2040 
49 88 1725 
49 89 3255 
49 90 2580 
49 91 2535 
49 92 4950 
49 93 4725 
49 94 5365 
49 95 5410 
49 96 5500 
49 97 5995 
49 98 5955 
49 99 7230 
49 100 7140 
49 101 7095 
49 102 6375 
49 103 6240 
49 104 8280 
49 105 8235 
49 106 9120 
49 107 330 
50 22 2250 
50 23 2160 
50 24 1845 
50 25 3255 
50 26 2580 
50 27 2535 
50 28 4850 
50 29 4625 
50 30 4725 
50 31 4770 
50 32 4860 
50 33 5355 
50 34 5935 
50 35 7230 
50 36 7140 
50 37 7095 
50 38 6375 
50 39 6240 
50 40 8280 
50 41 8235 
50 42 8460 
50 51 810 
50 52 1260 
50 53 2070 
50 54 2400 
50 55 2720 
50 56 3000 
50 57 3990 
50 58 4220 
50 59 4680 
50 60 4990 
50 61 5910 
50 62 6240 
50 63 7050 
50 64 7380 
50 65 8190 
50 66 8520 
50 67 9420 
50 68 9650 
50 69 10460 
50 70 10460 
50 86 1800 
50 87 1710 
50 88 1395 
50 89 2925 
50 90 2250 
50 91 2205 
50 92 4620 
50 93 4395 
50 94 5035 
50 95 5080 
50 96 5170 
50 97 5665 
50 98 5625 
50 99 6900 
50 100 6810 
50 101 6765 
50 102 6045 
50 103 5910 
50 104 7950 
50 105 7905 
50 106 8790 
50 107 0 
51 22 1440 
51 23 1350 
51 24 1035 
51 25 2445 
51 26 1770 
51 27 1725 
51 28 4040 
51 29 3815 
51 30 3915 
51 31 3960 
51 32 4050 
51 33 4545 
51 34 5125 
51 35 6420 
51 36 6330 
51 37 6285 
51 38 5565 
51 39 5430 
51 40 7470 
51 41 7425 
51 42 7650 
51 52 450 
51 53 1260 
51 54 1590 
51 55 1910 
51 56 2190 
51 57 3180 
51 58 3410 
51 59 3870 
51 60 4180 
51 61 5100 
51 62 5430 
51 63 6240 
51 64 6570 
51 65 7380 
51 66 7710 
51 67 8610 
51 68 8840 
51 69 9650 
51 70 9650 
51 86 990 
51 87 900 
51 88 585 
51 89 2115 
51 90 1440 
51 91 1395 
51 92 3810 
51 93 3585 
51 94 4225 
51 95 4270 
51 96 4360 
51 97 4855 
51 98 4815 
51 99 6090 
51 100 6000 
51 101 5955 
51 102 5235 
51 103 5100 
51 104 7140 
51 105 7095 
51 106 7980 
51 107 450 
52 25 1995 
52 26 1320 
52 27 1275 
52 28 3590 
52 29 3365 
52 30 3465 
52 31 3510 
52 32 3600 
52 33 4095 
52 34 4675 
52 35 5970 
52 36 5880 
52 37 5835 
52 38 5115 
52 39 4980 
52 40 7020 
52 41 6975 
52 42 7200 
52 53 810 
52 54 1140 
52 55 1460 
52 56 1740 
52 57 2730 
52 58 2960 
52 59 3420 
52 60 3730 
52 61 4650 
52 62 4980 
52 63 5790 
52 64 6120 
52 65 6930 
52 66 7260 
52 67 8160 
52 68 8390 
52 69 9200 
52 70 9200 
52 89 1665 
52 90 990 
52 91 945 
52 92 3360 
52 93 3135 
52 94 3775 
52 95 3820 
52 96 3910 
52 97 4405 
52 98 4365 
52 99 5640 
52 100 5550 
52 101 5505 
52 102 4785 
52 103 4650 
52 104 6690 
52 105 6645 
52 106 7530 
52 107 0 
53 25 1185 
53 26 510 
53 27 465 
53 28 2780 
53 29 2555 
53 30 2655 
53 31 2700 
53 32 2790 
53 33 3285 
53 34 3865 
53 35 5160 
53 36 5070 
53 37 5025 
53 38 4305 
53 39 4170 
53 40 6210 
53 41 6165 
53 42 6390 
53 54 330 
53 55 650 
53 56 930 
53 57 1920 
53 58 2150 
53 59 2610 
53 60 2920 
53 61 3840 
53 62 4170 
53 63 4980 
53 64 5310 
53 65 6120 
53 66 6450 
53 67 7350 
53 68 7580 
53 69 8390 
53 70 8390 
53 89 855 
53 90 180 
53 91 135 
53 92 2550 
53 93 2325 
53 94 2965 
53 95 3010 
53 96 3100 
53 97 3595 
53 98 3555 
53 99 4830 
53 100 4740 
53 101 4695 
53 102 3975 
53 103 3840 
53 104 5880 
53 105 5835 
53 106 6720 
53 107 330 
54 28 2450 
54 29 2225 
54 30 2325 
54 31 2370 
54 32 2460 
54 33 2955 
54 34 3535 
54 35 4830 
54 36 4740 
54 37 4695 
54 38 3975 
54 39 3840 
54 40 5880 
54 41 5835 
54 42 6060 
54 55 320 
54 56 600 
54 57 1590 
54 58 1820 
54 59 2280 
54 60 2590 
54 61 3510 
54 62 3840 
54 63 4650 
54 64 4980 
54 65 5790 
54 66 6120 
54 67 7020 
54 68 7250 
54 69 8060 
54 70 8060 
54 92 2220 
54 93 1995 
54 94 2635 
54 95 2680 
54 96 2770 
54 97 3265 
54 98 3225 
54 99 4500 
54 100 4410 
54 101 4365 
54 102 3645 
54 103 3510 
54 104 5550 
54 105 5505 
54 106 6390 
54 107 0 
55 28 2130 
55 29 1905 
55 30 2005 
55 31 2050 
55 32 2140 
55 33 2635 
55 34 3215 
55 35 4510 
55 36 4420 
55 37 4375 
55 38 3655 
55 39 3520 
55 40 5560 
55 41 5515 
55 42 5740 
55 56 280 
55 57 1270 
55 58 1500 
55 59 1960 
55 60 2270 
55 61 3190 
55 62 3520 
55 63 4330 
55 64 4660 
55 65 5470 
55 66 5800 
55 67 6700 
55 68 6930 
55 69 7740 
55 70 7740 
55 92 1900 
55 93 1675 
55 94 2315 
55 95 2360 
55 96 2450 
55 97 2945 
55 98 2905 
55 99 4180 
55 100 4090 
55 101 4045 
55 102 3325 
55 103 3190 
55 104 5230 
55 105 5185 
55 106 6070 
55 107 280 
56 28 1850 
56 29 1625 
56 30 1725 
56 31 1770 
56 32 1860 
56 33 2355 
56 34 2935 
56 35 4230 
56 36 4140 
56 37 4095 
56 38 3375 
56 39 3240 
56 40 5280 
56 41 5235 
56 42 5460 
56 57 990 
56 58 1220 
56 59 1680 
56 60 1990 
56 61 2910 
56 62 3240 
56 63 4050 
56 64 4380 
56 65 5190 
56 66 5520 
56 67 6420 
56 68 6650 
56 69 7460 
56 70 7460 
56 92 1620 
56 93 1395 
56 94 2035 
56 95 2080 
56 96 2170 
56 97 2665 
56 98 2625 
56 99 3900 
56 100 3810 
56 101 3765 
56 102 3045 
56 103 2910 
56 104 4950 
56 105 4905 
56 106 5790 
56 107 0 
57 28 860 
57 29 635 
57 30 735 
57 31 780 
57 32 870 
57 33 1365 
57 34 1945 
57 35 3240 
57 36 3150 
57 37 3105 
57 38 2385 
57 39 2250 
57 40 4290 
57 41 4245 
57 42 4470 
57 58 230 
57 59 690 
57 60 1000 
57 61 1920 
57 62 2250 
57 63 3060 
57 64 3390 
57 65 4200 
57 66 4530 
57 67 5430 
57 68 5660 
57 69 6470 
57 70 6470 
57 92 630 
57 93 405 
57 94 1045 
57 95 1090 
57 96 1180 
57 97 1675 
57 98 1635 
57 99 2910 
57 100 2820 
57 101 2775 
57 102 2055 
57 103 1920 
57 104 3960 
57 105 3915 
57 106 4800 
57 107 230 
58 30 505 
58 31 550 
58 32 640 
58 33 1135 
58 34 1715 
58 35 3010 
58 36 2920 
58 37 2875 
58 38 2155 
58 39 2020 
58 40 4060 
58 41 4015 
58 42 4240 
58 59 460 
58 60 770 
58 61 1690 
58 62 2020 
58 63 2830 
58 64 3160 
58 65 3970 
58 66 4300 
58 67 5200 
58 68 5430 
58 69 6240 
58 70 6240 
58 94 815 
58 95 860 
58 96 950 
58 97 1445 
58 98 1405 
58 99 2680 
58 100 2590 
58 101 2545 
58 102 1825 
58 103 1690 
58 104 3730 
58 105 3685 
58 106 4570 
58 107 0 
59 30 45 
59 31 90 
59 32 180 
59 33 675 
59 34 1255 
59 35 2550 
59 36 2460 
59 37 2415 
59 38 1695 
59 39 1560 
59 40 3600 
59 41 3555 
59 42 3780 
59 60 310 
59 61 1230 
59 62 1560 
59 63 2370 
59 64 2700 
59 65 3510 
59 66 3840 
59 67 4740 
59 68 4970 
59 69 5780 
59 70 5780 
59 94 355 
59 95 400 
59 96 490 
59 97 985 
59 98 945 
59 99 2220 
59 100 2130 
59 101 2085 
59 102 1365 
59 103 1230 
59 104 3270 
59 105 3225 
59 106 4110 
59 107 310 
60 35 2240 
60 36 2150 
60 37 2105 
60 38 1385 
60 39 1250 
60 40 3290 
60 41 3245 
60 42 3470 
60 61 920 
60 62 1250 
60 63 2060 
60 64 2390 
60 65 3200 
60 66 3530 
60 67 4430 
60 68 4660 
60 69 5470 
60 70 5470 
60 99 1910 
60 100 1820 
60 101 1775 
60 102 1055 
60 103 920 
60 104 2960 
60 105 2915 
60 106 3800 
60 107 0 
61 35 1320 
61 36 1230 
61 37 1185 
61 38 465 
61 39 330 
61 40 2370 
61 41 2325 
61 42 2550 
61 62 330 
61 63 1140 
61 64 1470 
61 65 2280 
61 66 2610 
61 67 3510 
61 68 3740 
61 69 4550 
61 70 4550 
61 99 990 
61 100 900 
61 101 855 
61 102 135 
61 103 0 
61 104 2040 
61 105 1995 
61 106 2880 
61 107 330 
62 40 2040 
62 41 1995 
62 42 2220 
62 63 810 
62 64 1140 
62 65 1950 
62 66 2280 
62 67 3180 
62 68 3410 
62 69 4220 
62 70 4220 
62 104 1710 
62 105 1665 
62 106 2550 
62 107 0 
63 40 1230 
63 41 1185 
63 42 1410 
63 64 330 
63 65 1140 
63 66 1470 
63 67 2370 
63 68 2600 
63 69 3410 
63 70 3410 
63 104 900 
63 105 855 
63 106 1740 
63 107 330 
64 42 1080 
64 65 810 
64 66 1140 
64 67 2040 
64 68 2270 
64 69 3080 
64 70 3080 
64 106 1410 
64 107 0 
65 42 270 
65 66 330 
65 67 1230 
65 68 1460 
65 69 2270 
65 70 2270 
65 106 600 
65 107 330 
66 67 900 
66 68 1130 
66 69 1940 
66 70 1940 
66 107 0 
67 68 230 
67 69 1040 
67 70 1040 
67 107 230 
68 69 810 
68 70 810 
68 107 0 
69 70 0 
69 107 0 
70 107 0 
71 4 135 
71 5 180 
71 6 225 
71 7 405 
71 8 540 
71 9 2040 
71 10 3000 
71 11 3180 
71 12 3810 
71 13 3510 
71 14 3375 
71 15 3330 
71 16 3285 
71 17 3105 
71 18 4275 
71 19 4410 
71 20 4380 
71 21 4335 
71 22 6450 
71 23 6360 
71 24 6045 
71 25 7455 
71 26 6780 
71 27 6735 
71 28 9050 
71 29 8825 
71 30 8925 
71 31 8970 
71 32 9060 
71 33 9555 
71 34 10135 
71 35 11430 
71 36 11340 
71 37 11295 
71 38 10575 
71 39 10440 
71 40 12480 
71 41 12435 
71 42 12660 
71 44 630 
71 45 1590 
71 46 1920 
71 47 2730 
71 48 3060 
71 49 3870 
71 50 4200 
71 51 5010 
71 52 5460 
71 53 6270 
71 54 6600 
71 55 6920 
71 56 7200 
71 57 8190 
71 58 8420 
71 59 8880 
71 60 9190 
71 61 10110 
71 62 10440 
71 63 11250 
71 64 11580 
71 65 12390 
71 66 12720 
71 67 13620 
71 68 13850 
71 69 14660 
71 70 14660 
71 77 2370 
71 78 4140 
71 79 3045 
71 80 2955 
71 81 2775 
71 82 4605 
71 83 4740 
71 84 4050 
71 85 4005 
71 86 6000 
71 87 5910 
71 88 5595 
71 89 7125 
71 90 6450 
71 91 6405 
71 92 8820 
71 93 8595 
71 94 9235 
71 95 9280 
71 96 9370 
71 97 9865 
71 98 9825 
71 99 11100 
71 100 11010 
71 101 10965 
71 102 10245 
71 103 10110 
71 104 12150 
71 105 12105 
71 106 12990 
71 107 630 
72 4 495 
72 5 540 
72 6 585 
72 7 765 
72 8 900 
72 9 2400 
72 10 3360 
72 11 3540 
72 12 4170 
72 13 3870 
72 14 3735 
72 15 3690 
72 16 3645 
72 17 3465 
72 18 4635 
72 19 4770 
72 20 4740 
72 21 4695 
72 22 6810 
72 23 6720 
72 24 6405 
72 25 7815 
72 26 7140 
72 27 7095 
72 28 9410 
72 29 9185 
72 30 9285 
72 31 9330 
72 32 9420 
72 33 9915 
72 34 10495 
72 35 11790 
72 36 11700 
72 37 11655 
72 38 10935 
72 39 10800 
72 40 12840 
72 41 12795 
72 42 13020 
72 44 990 
72 45 1950 
72 46 2280 
72 47 3090 
72 48 3420 
72 49 4230 
72 50 4560 
72 51 5370 
72 52 5820 
72 53 6630 
72 54 6960 
72 55 7280 
72 56 7560 
72 57 8550 
72 58 8780 
72 59 9240 
72 60 9550 
72 61 10470 
72 62 10800 
72 63 11610 
72 64 11940 
72 65 12750 
72 66 13080 
72 67 13980 
72 68 14210 
72 69 15020 
72 70 15020 
72 71 360 
72 77 2730 
72 78 4500 
72 79 3405 
72 80 3315 
72 81 3135 
72 82 4965 
72 83 5100 
72 84 4410 
72 85 4365 
72 86 6360 
72 87 6270 
72 88 5955 
72 89 7485 
72 90 6810 
72 91 6765 
72 92 9180 
72 93 8955 
72 94 9595 
72 95 9640 
72 96 9730 
72 97 10225 
72 98 10185 
72 99 11460 
72 100 11370 
72 101 11325 
72 102 10605 
72 103 10470 
72 104 12510 
72 105 12465 
72 106 13350 
72 107 990 
73 2 135 
73 3 495 
73 4 330 
73 5 375 
73 6 420 
73 7 600 
73 8 735 
73 9 2235 
73 10 3195 
73 11 3375 
73 12 4005 
73 13 3705 
73 14 3570 
73 15 3525 
73 16 3480 
73 17 3300 
73 18 4470 
73 19 4605 
73 20 4575 
73 21 4530 
73 22 6645 
73 23 6555 
73 24 6240 
73 25 7650 
73 26 6975 
73 27 6930 
73 28 9245 
73 29 9020 
73 30 9120 
73 31 9165 
73 32 9255 
73 33 9750 
73 34 10330 
73 35 11625 
73 36 11535 
73 37 11490 
73 38 10770 
73 39 10635 
73 40 12675 
73 41 12630 
73 42 12855 
73 44 825 
73 45 1785 
73 46 2115 
73 47 2925 
73 48 3255 
73 49 4065 
73 50 4395 
73 51 5205 
73 52 5655 
73 53 6465 
73 54 6795 
73 55 7115 
73 56 7395 
73 57 8385 
73 58 8615 
73 59 9075 
73 60 9385 
73 61 10305 
73 62 10635 
73 63 11445 
73 64 11775 
73 65 12585 
73 66 12915 
73 67 13815 
73 68 14045 
73 69 14855 
73 70 14855 
73 71 465 
73 72 825 
73 77 2565 
73 78 4335 
73 79 3240 
73 80 3150 
73 81 2970 
73 82 4800 
73 83 4935 
73 84 4245 
73 85 4200 
73 86 6195 
73 87 6105 
73 88 5790 
73 89 7320 
73 90 6645 
73 91 6600 
73 92 9015 
73 93 8790 
73 94 9430 
73 95 9475 
73 96 9565 
73 97 10060 
73 98 10020 
73 99 11295 
73 100 11205 
73 101 11160 
73 102 10440 
73 103 10305 
73 104 12345 
73 105 12300 
73 106 13185 
73 107 825 
74 1 45 
74 2 225 
74 3 585 
74 4 420 
74 5 375 
74 6 330 
74 7 510 
74 8 645 
74 9 2145 
74 10 3105 
74 11 3285 
74 12 3915 
74 13 3615 
74 14 3480 
74 15 3435 
74 16 3390 
74 17 3210 
74 18 4380 
74 19 4515 
74 20 4485 
74 21 4440 
74 22 6555 
74 23 6465 
74 24 6150 
74 25 7560 
74 26 6885 
74 27 6840 
74 28 9155 
74 29 8930 
74 30 9030 
74 31 9075 
74 32 9165 
74 33 9660 
74 34 10240 
74 35 11535 
74 36 11445 
74 37 11400 
74 38 10680 
74 39 10545 
74 40 12585 
74 41 12540 
74 42 12765 
74 44 735 
74 45 1695 
74 46 2025 
74 47 2835 
74 48 3165 
74 49 3975 
74 50 4305 
74 51 5115 
74 52 5565 
74 53 6375 
74 54 6705 
74 55 7025 
74 56 7305 
74 57 8295 
74 58 8525 
74 59 8985 
74 60 9295 
74 61 10215 
74 62 10545 
74 63 11355 
74 64 11685 
74 65 12495 
74 66 12825 
74 67 13725 
74 68 13955 
74 69 14765 
74 70 14765 
74 71 555 
74 72 915 
74 73 90 
74 77 2475 
74 78 4245 
74 79 3150 
74 80 3060 
74 81 2880 
74 82 4710 
74 83 4845 
74 84 4155 
74 85 4110 
74 86 6105 
74 87 6015 
74 88 5700 
74 89 7230 
74 90 6555 
74 91 6510 
74 92 8925 
74 93 8700 
74 94 9340 
74 95 9385 
74 96 9475 
74 97 9970 
74 98 9930 
74 99 11205 
74 100 11115 
74 101 11070 
74 102 10350 
74 103 10215 
74 104 12255 
74 105 12210 
74 106 13095 
74 107 735 
75 1 225 
75 2 405 
75 3 765 
75 4 600 
75 5 555 
75 6 510 
75 7 330 
75 8 465 
75 9 1965 
75 10 2925 
75 11 3105 
75 12 3735 
75 13 3435 
75 14 3300 
75 15 3255 
75 16 3210 
75 17 3030 
75 18 4200 
75 19 4335 
75 20 4305 
75 21 4260 
75 22 6375 
75 23 6285 
75 24 5970 
75 25 7380 
75 26 6705 
75 27 6660 
75 28 8975 
75 29 8750 
75 30 8850 
75 31 8895 
75 32 8985 
75 33 9480 
75 34 10060 
75 35 11355 
75 36 11265 
75 37 11220 
75 38 10500 
75 39 10365 
75 40 12405 
75 41 12360 
75 42 12585 
75 44 555 
75 45 1515 
75 46 1845 
75 47 2655 
75 48 2985 
75 49 3795 
75 50 4125 
75 51 4935 
75 52 5385 
75 53 6195 
75 54 6525 
75 55 6845 
75 56 7125 
75 57 8115 
75 58 8345 
75 59 8805 
75 60 9115 
75 61 10035 
75 62 10365 
75 63 11175 
75 64 11505 
75 65 12315 
75 66 12645 
75 67 13545 
75 68 13775 
75 69 14585 
75 70 14585 
75 71 735 
75 72 1095 
75 73 270 
75 74 180 
75 77 2295 
75 78 4065 
75 79 2970 
75 80 2880 
75 81 2700 
75 82 4530 
75 83 4665 
75 84 3975 
75 85 3930 
75 86 5925 
75 87 5835 
75 88 5520 
75 89 7050 
75 90 6375 
75 91 6330 
75 92 8745 
75 93 8520 
75 94 9160 
75 95 9205 
75 96 9295 
75 97 9790 
75 98 9750 
75 99 11025 
75 100 10935 
75 101 10890 
75 102 10170 
75 103 10035 
75 104 12075 
75 105 12030 
75 106 12915 
75 107 555 
76 1 360 
76 2 540 
76 3 900 
76 4 735 
76 5 690 
76 6 645 
76 7 465 
76 8 330 
76 9 1830 
76 10 2790 
76 11 2970 
76 12 3600 
76 13 3300 
76 14 3165 
76 15 3120 
76 16 3075 
76 17 2895 
76 18 4065 
76 19 4200 
76 20 4170 
76 21 4125 
76 22 6240 
76 23 6150 
76 24 5835 
76 25 7245 
76 26 6570 
76 27 6525 
76 28 8840 
76 29 8615 
76 30 8715 
76 31 8760 
76 32 8850 
76 33 9345 
76 34 9925 
76 35 11220 
76 36 11130 
76 37 11085 
76 38 10365 
76 39 10230 
76 40 12270 
76 41 12225 
76 42 12450 
76 44 420 
76 45 1380 
76 46 1710 
76 47 2520 
76 48 2850 
76 49 3660 
76 50 3990 
76 51 4800 
76 52 5250 
76 53 6060 
76 54 6390 
76 55 6710 
76 56 6990 
76 57 7980 
76 58 8210 
76 59 8670 
76 60 8980 
76 61 9900 
76 62 10230 
76 63 11040 
76 64 11370 
76 65 12180 
76 66 12510 
76 67 13410 
76 68 13640 
76 69 14450 
76 70 14450 
76 71 870 
76 72 1230 
76 73 405 
76 74 315 
76 75 135 
76 77 2160 
76 78 3930 
76 79 2835 
76 80 2745 
76 81 2565 
76 82 4395 
76 83 4530 
76 84 3840 
76 85 3795 
76 86 5790 
76 87 5700 
76 88 5385 
76 89 6915 
76 90 6240 
76 91 6195 
76 92 8610 
76 93 8385 
76 94 9025 
76 95 9070 
76 96 9160 
76 97 9655 
76 98 9615 
76 99 10890 
76 100 10800 
76 101 10755 
76 102 10035 
76 103 9900 
76 104 11940 
76 105 11895 
76 106 12780 
76 107 420 
77 10 1530 
77 11 1710 
77 12 2340 
77 13 2040 
77 14 1905 
77 15 1860 
77 16 1815 
77 17 1635 
77 18 2805 
77 19 2940 
77 20 2910 
77 21 2865 
77 22 4980 
77 23 4890 
77 24 4575 
77 25 5985 
77 26 5310 
77 27 5265 
77 28 7580 
77 29 7355 
77 30 7455 
77 31 7500 
77 32 7590 
77 33 8085 
77 34 8665 
77 35 9960 
77 36 9870 
77 37 9825 
77 38 9105 
77 39 8970 
77 40 11010 
77 41 10965 
77 42 11190 
77 46 450 
77 47 1260 
77 48 1590 
77 49 2400 
77 50 2730 
77 51 3540 
77 52 3990 
77 53 4800 
77 54 5130 
77 55 5450 
77 56 5730 
77 57 6720 
77 58 6950 
77 59 7410 
77 60 7720 
77 61 8640 
77 62 8970 
77 63 9780 
77 64 10110 
77 65 10920 
77 66 11250 
77 67 12150 
77 68 12380 
77 69 13190 
77 70 13190 
77 78 2670 
77 79 1575 
77 80 1485 
77 81 1305 
77 82 3135 
77 83 3270 
77 84 2580 
77 85 2535 
77 86 4530 
77 87 4440 
77 88 4125 
77 89 5655 
77 90 4980 
77 91 4935 
77 92 7350 
77 93 7125 
77 94 7765 
77 95 7810 
77 96 7900 
77 97 8395 
77 98 8355 
77 99 9630 
77 100 9540 
77 101 9495 
77 102 8775 
77 103 8640 
77 104 10680 
77 105 10635 
77 106 11520 
77 107 450 
78 13 630 
78 14 765 
78 15 810 
78 16 855 
78 17 1035 
78 18 2295 
78 19 2430 
78 20 2400 
78 21 2355 
78 22 4470 
78 23 4380 
78 24 4065 
78 25 5475 
78 26 4800 
78 27 4755 
78 28 7070 
78 29 6845 
78 30 6945 
78 31 6990 
78 32 7080 
78 33 7575 
78 34 8155 
78 35 9450 
78 36 9360 
78 37 9315 
78 38 8595 
78 39 8460 
78 40 10500 
78 41 10455 
78 42 10680 
78 48 1080 
78 49 1890 
78 50 2220 
78 51 3030 
78 52 3480 
78 53 4290 
78 54 4620 
78 55 4940 
78 56 5220 
78 57 6210 
78 58 6440 
78 59 6900 
78 60 7210 
78 61 8130 
78 62 8460 
78 63 9270 
78 64 9600 
78 65 10410 
78 66 10740 
78 67 11640 
78 68 11870 
78 69 12680 
78 70 12680 
78 82 2625 
78 83 2760 
78 84 2070 
78 85 2025 
78 86 4020 
78 87 3930 
78 88 3615 
78 89 5145 
78 90 4470 
78 91 4425 
78 92 6840 
78 93 6615 
78 94 7255 
78 95 7300 
78 96 7390 
78 97 7885 
78 98 7845 
78 99 9120 
78 100 9030 
78 101 8985 
78 102 8265 
78 103 8130 
78 104 10170 
78 105 10125 
78 106 11010 
78 107 1080 
79 11 135 
79 12 765 
79 13 465 
79 14 330 
79 15 375 
79 16 420 
79 17 600 
79 18 1860 
79 19 1995 
79 20 1965 
79 21 1920 
79 22 4035 
79 23 3945 
79 24 3630 
79 25 5040 
79 26 4365 
79 27 4320 
79 28 6635 
79 29 6410 
79 30 6510 
79 31 6555 
79 32 6645 
79 33 7140 
79 34 7720 
79 35 9015 
79 36 8925 
79 37 8880 
79 38 8160 
79 39 8025 
79 40 10065 
79 41 10020 
79 42 10245 
79 48 645 
79 49 1455 
79 50 1785 
79 51 2595 
79 52 3045 
79 53 3855 
79 54 4185 
79 55 4505 
79 56 4785 
79 57 5775 
79 58 6005 
79 59 6465 
79 60 6775 
79 61 7695 
79 62 8025 
79 63 8835 
79 64 9165 
79 65 9975 
79 66 10305 
79 67 11205 
79 68 11435 
79 69 12245 
79 70 12245 
79 78 1095 
79 82 2190 
79 83 2325 
79 84 1635 
79 85 1590 
79 86 3585 
79 87 3495 
79 88 3180 
79 89 4710 
79 90 4035 
79 91 3990 
79 92 6405 
79 93 6180 
79 94 6820 
79 95 6865 
79 96 6955 
79 97 7450 
79 98 7410 
79 99 8685 
79 100 8595 
79 101 8550 
79 102 7830 
79 103 7695 
79 104 9735 
79 105 9690 
79 106 10575 
79 107 645 
80 10 45 
80 11 225 
80 12 855 
80 13 555 
80 14 420 
80 15 375 
80 16 330 
80 17 510 
80 18 1770 
80 19 1905 
80 20 1875 
80 21 1830 
80 22 3945 
80 23 3855 
80 24 3540 
80 25 4950 
80 26 4275 
80 27 4230 
80 28 6545 
80 29 6320 
80 30 6420 
80 31 6465 
80 32 6555 
80 33 7050 
80 34 7630 
80 35 8925 
80 36 8835 
80 37 8790 
80 38 8070 
80 39 7935 
80 40 9975 
80 41 9930 
80 42 10155 
80 48 555 
80 49 1365 
80 50 1695 
80 51 2505 
80 52 2955 
80 53 3765 
80 54 4095 
80 55 4415 
80 56 4695 
80 57 5685 
80 58 5915 
80 59 6375 
80 60 6685 
80 61 7605 
80 62 7935 
80 63 8745 
80 64 9075 
80 65 9885 
80 66 10215 
80 67 11115 
80 68 11345 
80 69 12155 
80 70 12155 
80 78 1185 
80 79 90 
80 82 2100 
80 83 2235 
80 84 1545 
80 85 1500 
80 86 3495 
80 87 3405 
