//NbLocations 
86 
 
//NbProducts 
38 
 
//K: NbBoxesTrolley 
6 
 
//NbDimensionsCapacity 
2 
 
//B: CapaBox 
12000 92160 
 
//A box can accept mixed orders(0: no, 1: yes) 
0 
 
//Products 
//Idx Location Dim1 Dim2 ... 
1 1 219 1980 
2 2 195 1408 
3 3 183 1408 
4 4 212 1408 
5 5 174 1408 
6 8 270 1714 
7 9 425 2208 
8 10 228 1646 
9 13 280 2560 
10 14 194 1329 
11 15 186 1920 
12 16 207 1320 
13 17 141 1056 
14 17 155 960 
15 19 195 1920 
16 19 187 1646 
17 21 151 1056 
18 22 141 929 
19 23 142 1280 
20 29 182 1320 
21 31 161 1080 
22 32 157 1920 
23 32 147 1131 
24 6 165 1408 
25 7 189 1131 
26 11 190 1920 
27 12 182 1320 
28 17 141 1016 
29 18 157 960 
30 20 207 1509 
31 23 165 1152 
32 24 180 1234 
33 25 115 864 
34 26 221 1440 
35 27 146 960 
36 28 153 960 
37 28 140 1080 
38 30 200 1234 
 
//Orders 
//NbOrders 
9 
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ... 
1 1 5 1 1 4 1 8 1 21 1 23 1 
2 1 4 2 1 3 1 5 1 6 1 
3 1 3 2 2 3 2 10 1 
4 1 4 2 2 4 1 5 1 9 2 
5 1 5 2 2 3 1 4 1 5 1 7 1 
6 1 13 2 2 10 1 11 1 12 1 13 1 14 1 15 2 16 1 17 1 18 1 19 1 20 1 22 1 
7 1 11 2 1 3 1 4 1 5 1 24 1 13 1 28 1 15 2 30 2 31 1 19 2 
8 1 16 3 1 4 2 5 2 24 1 27 1 28 2 29 1 19 2 32 1 33 1 34 1 35 1 36 1 37 1 20 2 38 1 
9 1 4 3 1 4 1 25 1 26 1 
 
//Graph (Products are vertices indexed from 1 to NbProducts) 
//NbVerticesIntersections 
54 
 
//DepartingDepot 
0 
 
//ArrivalDepot 
87 
 
//Arcs 
//Start End Distance 
63 84 7395 
63 85 7350 
63 86 7260 
63 87 870 
64 11 2190 
64 12 5310 
64 13 4965 
64 14 6450 
64 15 6495 
64 16 6540 
64 17 6960 
64 18 6780 
64 19 6690 
64 20 6645 
64 21 6555 
64 22 6420 
64 23 6375 
64 24 6330 
64 25 6285 
64 26 6105 
64 27 6060 
64 28 6015 
64 29 5835 
64 30 5745 
64 31 5700 
64 32 5610 
64 46 360 
64 47 590 
64 48 920 
64 49 1740 
64 50 2190 
64 51 3000 
64 52 3330 
64 53 4140 
64 54 4470 
64 55 5280 
64 56 5610 
64 67 2640 
64 68 5640 
64 69 4635 
64 70 6825 
64 71 6870 
64 72 6630 
64 73 6360 
64 74 6315 
64 75 6225 
64 76 6090 
64 77 6045 
64 78 6000 
64 79 5955 
64 80 5775 
64 81 5730 
64 82 5685 
64 83 5505 
64 84 5415 
64 85 5370 
64 86 5280 
64 87 360 
65 11 2595 
65 12 5715 
65 13 5370 
65 14 6855 
65 15 6900 
65 16 6945 
65 17 7365 
65 18 7185 
65 19 7095 
65 20 7050 
65 21 6960 
65 22 6825 
65 23 6780 
65 24 6735 
65 25 6690 
65 26 6510 
65 27 6465 
65 28 6420 
65 29 6240 
65 30 6150 
65 31 6105 
65 32 6015 
65 46 765 
65 47 995 
65 48 1325 
65 49 2145 
65 50 2595 
65 51 3405 
65 52 3735 
65 53 4545 
65 54 4875 
65 55 5685 
65 56 6015 
65 64 405 
65 67 3045 
65 68 6045 
65 69 5040 
65 70 7230 
65 71 7275 
65 72 7035 
65 73 6765 
65 74 6720 
65 75 6630 
65 76 6495 
65 77 6450 
65 78 6405 
65 79 6360 
65 80 6180 
65 81 6135 
65 82 6090 
65 83 5910 
65 84 5820 
65 85 5775 
65 86 5685 
65 87 765 
66 11 2775 
66 12 5895 
66 13 5550 
66 14 7035 
66 15 7080 
66 16 7125 
66 17 7545 
66 18 7365 
66 19 7275 
66 20 7230 
66 21 7140 
66 22 7005 
66 23 6960 
66 24 6915 
66 25 6870 
66 26 6690 
66 27 6645 
66 28 6600 
66 29 6420 
66 30 6330 
66 31 6285 
66 32 6195 
66 46 945 
66 47 1175 
66 48 1505 
66 49 2325 
66 50 2775 
66 51 3585 
66 52 3915 
66 53 4725 
66 54 5055 
66 55 5865 
66 56 6195 
66 64 585 
66 65 180 
66 67 3225 
66 68 6225 
66 69 5220 
66 70 7410 
66 71 7455 
66 72 7215 
66 73 6945 
66 74 6900 
66 75 6810 
66 76 6675 
66 77 6630 
66 78 6585 
66 79 6540 
66 80 6360 
66 81 6315 
66 82 6270 
66 83 6090 
66 84 6000 
66 85 5955 
66 86 5865 
66 87 945 
67 12 3570 
67 13 3225 
67 14 4710 
67 15 4755 
67 16 4800 
67 17 5220 
67 18 5040 
67 19 4950 
67 20 4905 
67 21 4815 
67 22 4680 
67 23 4635 
67 24 4590 
67 25 4545 
67 26 4365 
67 27 4320 
67 28 4275 
67 29 4095 
67 30 4005 
67 31 3960 
67 32 3870 
67 50 450 
67 51 1260 
67 52 1590 
67 53 2400 
67 54 2730 
67 55 3540 
67 56 3870 
67 68 3900 
67 69 2895 
67 70 5085 
67 71 5130 
67 72 4890 
67 73 4620 
67 74 4575 
67 75 4485 
67 76 4350 
67 77 4305 
67 78 4260 
67 79 4215 
67 80 4035 
67 81 3990 
67 82 3945 
67 83 3765 
67 84 3675 
67 85 3630 
67 86 3540 
67 87 450 
68 13 675 
68 14 3150 
68 15 3195 
68 16 3240 
68 17 3660 
68 18 3480 
68 19 3390 
68 20 3345 
68 21 3255 
68 22 3120 
68 23 3075 
68 24 3030 
68 25 2985 
68 26 2805 
68 27 2760 
68 28 2715 
68 29 2535 
68 30 2445 
68 31 2400 
68 32 2310 
68 54 1170 
68 55 1980 
68 56 2310 
68 70 3525 
68 71 3570 
68 72 3330 
68 73 3060 
68 74 3015 
68 75 2925 
68 76 2790 
68 77 2745 
68 78 2700 
68 79 2655 
68 80 2475 
68 81 2430 
68 82 2385 
68 83 2205 
68 84 2115 
68 85 2070 
68 86 1980 
68 87 1170 
69 12 675 
69 13 330 
69 14 2805 
69 15 2850 
69 16 2895 
69 17 3315 
69 18 3135 
69 19 3045 
69 20 3000 
69 21 2910 
69 22 2775 
69 23 2730 
69 24 2685 
69 25 2640 
69 26 2460 
69 27 2415 
69 28 2370 
69 29 2190 
69 30 2100 
69 31 2055 
69 32 1965 
69 54 825 
69 55 1635 
69 56 1965 
69 68 1005 
69 70 3180 
69 71 3225 
69 72 2985 
69 73 2715 
69 74 2670 
69 75 2580 
69 76 2445 
69 77 2400 
69 78 2355 
69 79 2310 
69 80 2130 
69 81 2085 
69 82 2040 
69 83 1860 
69 84 1770 
69 85 1725 
69 86 1635 
69 87 825 
70 18 45 
70 19 135 
70 20 180 
70 21 270 
70 22 405 
70 23 450 
70 24 495 
70 25 540 
70 26 720 
70 27 765 
70 28 810 
70 29 990 
70 30 1080 
70 31 1125 
70 32 1215 
70 56 1215 
70 87 1215 
71 18 90 
71 19 180 
71 20 225 
71 21 315 
71 22 450 
71 23 495 
71 24 540 
71 25 585 
71 26 765 
71 27 810 
71 28 855 
71 29 1035 
71 30 1125 
71 31 1170 
71 32 1260 
71 56 1260 
71 70 45 
71 87 1260 
72 17 330 
72 18 510 
72 19 600 
72 20 645 
72 21 735 
72 22 870 
72 23 915 
72 24 960 
72 25 1005 
72 26 1185 
72 27 1230 
72 28 1275 
72 29 1455 
72 30 1545 
72 31 1590 
72 32 1680 
72 56 1680 
72 70 465 
72 71 420 
72 87 1680 
73 14 90 
73 15 135 
73 16 180 
73 17 600 
73 18 420 
73 19 330 
73 20 375 
73 21 465 
73 22 600 
73 23 645 
73 24 690 
73 25 735 
73 26 915 
73 27 960 
73 28 1005 
73 29 1185 
73 30 1275 
73 31 1320 
73 32 1410 
73 56 1410 
73 70 465 
73 71 510 
73 72 270 
73 87 1410 
74 14 135 
74 15 180 
74 16 225 
74 17 645 
74 18 465 
74 19 375 
74 20 330 
74 21 420 
74 22 555 
74 23 600 
74 24 645 
74 25 690 
74 26 870 
74 27 915 
74 28 960 
74 29 1140 
74 30 1230 
74 31 1275 
74 32 1365 
74 56 1365 
74 70 510 
74 71 555 
74 72 315 
74 73 45 
74 87 1365 
75 14 225 
75 15 270 
75 16 315 
75 17 735 
75 18 555 
75 19 465 
75 20 420 
75 21 330 
75 22 465 
75 23 510 
75 24 555 
75 25 600 
75 26 780 
75 27 825 
75 28 870 
75 29 1050 
75 30 1140 
75 31 1185 
75 32 1275 
75 56 1275 
75 70 600 
75 71 645 
75 72 405 
75 73 135 
75 74 90 
75 87 1275 
76 14 360 
76 15 405 
76 16 450 
76 17 870 
76 18 690 
76 19 600 
76 20 555 
76 21 465 
76 22 330 
76 23 375 
76 24 420 
76 25 465 
76 26 645 
76 27 690 
76 28 735 
76 29 915 
76 30 1005 
76 31 1050 
76 32 1140 
76 56 1140 
76 70 735 
76 71 780 
76 72 540 
76 73 270 
76 74 225 
76 75 135 
76 87 1140 
77 14 405 
77 15 450 
77 16 495 
77 17 915 
77 18 735 
77 19 645 
77 20 600 
77 21 510 
77 22 375 
77 23 330 
77 24 375 
77 25 420 
77 26 600 
77 27 645 
77 28 690 
77 29 870 
77 30 960 
77 31 1005 
77 32 1095 
77 56 1095 
77 70 780 
77 71 825 
77 72 585 
77 73 315 
77 74 270 
77 75 180 
77 76 45 
77 87 1095 
78 14 450 
78 15 495 
78 16 540 
78 17 960 
78 18 780 
78 19 690 
78 20 645 
78 21 555 
78 22 420 
78 23 375 
78 24 330 
78 25 375 
78 26 555 
78 27 600 
78 28 645 
78 29 825 
78 30 915 
78 31 960 
78 32 1050 
78 56 1050 
78 70 825 
78 71 870 
78 72 630 
78 73 360 
78 74 315 
78 75 225 
78 76 90 
78 77 45 
78 87 1050 
79 14 495 
79 15 540 
79 16 585 
79 17 1005 
79 18 825 
79 19 735 
79 20 690 
79 21 600 
79 22 465 
79 23 420 
79 24 375 
79 25 330 
79 26 510 
79 27 555 
79 28 600 
79 29 780 
79 30 870 
79 31 915 
79 32 1005 
79 56 1005 
79 70 870 
79 71 915 
79 72 675 
79 73 405 
79 74 360 
79 75 270 
79 76 135 
79 77 90 
79 78 45 
79 87 1005 
80 14 675 
80 15 720 
80 16 765 
80 17 1185 
80 18 1005 
80 19 915 
80 20 870 
80 21 780 
80 22 645 
80 23 600 
80 24 555 
80 25 510 
80 26 330 
80 27 375 
80 28 420 
80 29 600 
80 30 690 
80 31 735 
80 32 825 
80 56 825 
80 70 1050 
80 71 1095 
80 72 855 
80 73 585 
80 74 540 
80 75 450 
80 76 315 
80 77 270 
80 78 225 
80 79 180 
80 87 825 
81 14 720 
81 15 765 
81 16 810 
81 17 1230 
81 18 1050 
81 19 960 
81 20 915 
81 21 825 
81 22 690 
81 23 645 
81 24 600 
81 25 555 
81 26 375 
81 27 330 
81 28 375 
81 29 555 
81 30 645 
81 31 690 
81 32 780 
81 56 780 
81 70 1095 
81 71 1140 
81 72 900 
81 73 630 
81 74 585 
81 75 495 
81 76 360 
81 77 315 
81 78 270 
81 79 225 
81 80 45 
81 87 780 
82 14 765 
82 15 810 
82 16 855 
82 17 1275 
82 18 1095 
82 19 1005 
82 20 960 
82 21 870 
82 22 735 
82 23 690 
82 24 645 
82 25 600 
82 26 420 
82 27 375 
82 28 330 
82 29 510 
82 30 600 
82 31 645 
82 32 735 
82 56 735 
82 70 1140 
82 71 1185 
82 72 945 
82 73 675 
82 74 630 
82 75 540 
82 76 405 
82 77 360 
82 78 315 
82 79 270 
82 80 90 
82 81 45 
82 87 735 
83 14 945 
83 15 990 
83 16 1035 
83 17 1455 
83 18 1275 
83 19 1185 
83 20 1140 
83 21 1050 
83 22 915 
83 23 870 
83 24 825 
83 25 780 
83 26 600 
83 27 555 
83 28 510 
83 29 330 
83 30 420 
83 31 465 
83 32 555 
83 56 555 
83 70 1320 
83 71 1365 
83 72 1125 
83 73 855 
83 74 810 
83 75 720 
83 76 585 
83 77 540 
83 78 495 
83 79 450 
83 80 270 
83 81 225 
83 82 180 
83 87 555 
84 14 1035 
84 15 1080 
84 16 1125 
84 17 1545 
84 18 1365 
84 19 1275 
84 20 1230 
84 21 1140 
84 22 1005 
84 23 960 
84 24 915 
84 25 870 
84 26 690 
84 27 645 
84 28 600 
84 29 420 
84 30 330 
84 31 375 
84 32 465 
84 56 465 
84 70 1410 
84 71 1455 
84 72 1215 
84 73 945 
84 74 900 
84 75 810 
84 76 675 
84 77 630 
84 78 585 
84 79 540 
84 80 360 
84 81 315 
84 82 270 
84 83 90 
84 87 465 
85 14 1080 
85 15 1125 
85 16 1170 
85 17 1590 
85 18 1410 
85 19 1320 
85 20 1275 
85 21 1185 
85 22 1050 
85 23 1005 
85 24 960 
85 25 915 
85 26 735 
85 27 690 
85 28 645 
85 29 465 
85 30 375 
85 31 330 
85 32 420 
85 56 420 
85 70 1455 
85 71 1500 
85 72 1260 
85 73 990 
85 74 945 
85 75 855 
85 76 720 
85 77 675 
85 78 630 
85 79 585 
85 80 405 
85 81 360 
85 82 315 
85 83 135 
85 84 45 
85 87 420 
86 14 1170 
86 15 1215 
86 16 1260 
86 17 1680 
86 18 1500 
86 19 1410 
86 20 1365 
86 21 1275 
86 22 1140 
86 23 1095 
86 24 1050 
86 25 1005 
86 26 825 
86 27 780 
86 28 735 
86 29 555 
86 30 465 
86 31 420 
86 32 330 
86 56 330 
86 70 1545 
86 71 1590 
86 72 1350 
86 73 1080 
86 74 1035 
86 75 945 
86 76 810 
86 77 765 
86 78 720 
86 79 675 
86 80 495 
86 81 450 
86 82 405 
86 83 225 
86 84 135 
86 85 90 
86 87 330 
 
//Location coordinates LocationName 
//Loc x y 
0 0 0 "depotStart" 
1 4130 795 "aG_aE_15" 
2 4130 840 "aG_aE_16" 
3 3320 660 "aH_aH_12" 
4 1720 975 "aL_aK_21" 
5 1720 1200 "aL_aK_26" 
6 900 1200 "aM_aM_00" 
7 570 660 "aO_aM_14" 
8 0 2060 "bA_bA_08" 
9 0 2465 "bA_bA_17" 
10 0 2645 "bA_bA_21" 
11 1720 2250 "bE_bE_10" 
12 4120 2970 "bK_bK_26" 
13 4450 2295 "bL_bK_20" 
14 5260 2970 "bM_bM_26" 
15 5260 3015 "bM_bM_27" 
16 5260 3060 "bM_bM_28" 
17 5590 3150 "bO_bM_01" 
18 5590 2970 "bO_bM_05" 
19 5590 2880 "bO_bM_07" 
20 5590 2835 "bO_bM_08" 
21 5590 2745 "bO_bM_10" 
22 5590 2610 "bO_bM_13" 
23 5590 2565 "bO_bM_14" 
24 5590 2520 "bO_bM_15" 
25 5590 2475 "bO_bM_16" 
26 5590 2295 "bO_bM_20" 
27 5590 2250 "bO_bM_21" 
28 5590 2205 "bO_bM_22" 
29 5590 2025 "bO_bM_26" 
30 5590 1935 "bO_bM_28" 
31 5590 1890 "bO_bM_29" 
32 5590 1800 "bO_bM_31" 
33 5600 1200 "aC_aC_inter_0_start" 
34 5270 1200 "aD_aC_inter_0_start" 
35 4460 1200 "aE_aE_inter_0_start" 
36 4130 1200 "aG_aE_inter_0_start" 
37 3320 1200 "aH_aH_inter_0_start" 
38 2990 1200 "aI_aH_inter_0_start" 
39 2180 1200 "aK_aK_inter_0_start" 
40 1720 1200 "aL_aK_inter_0_start" 
41 900 1200 "aM_aM_inter_0_start" 
42 570 1200 "aO_aM_inter_0_start" 
43 340 1200 "aP_aP_inter_0_start" 
44 0 1600 "aQ_aP_inter_0_start" 
45 0 1700 "bA_bA_inter_0_start" 
46 340 1800 "bB_bA_inter_0_start" 
47 570 1800 "bC_bC_inter_0_start" 
48 900 1800 "bD_bC_inter_0_start" 
49 1720 1800 "bE_bE_inter_0_start" 
50 2170 1800 "bG_bE_inter_0_start" 
51 2980 1800 "bH_bH_inter_0_start" 
52 3310 1800 "bI_bH_inter_0_start" 
53 4120 1800 "bK_bK_inter_0_start" 
54 4450 1800 "bL_bK_inter_0_start" 
55 5260 1800 "bM_bM_inter_0_start" 
56 5590 1800 "bO_bM_inter_0_start" 
57 4460 795 "aE_aE_inter_405" 
58 4460 840 "aE_aE_inter_360" 
59 2990 660 "aI_aH_inter_540" 
60 2180 975 "aK_aK_inter_225" 
61 2180 1200 "aK_aK_inter_0" 
62 570 1200 "aO_aM_inter_0" 
63 900 660 "aM_aM_inter_540" 
64 340 2160 "bB_bA_inter_360" 
65 340 2565 "bB_bA_inter_765" 
66 340 2745 "bB_bA_inter_945" 
67 2170 2250 "bG_bE_inter_450" 
68 4450 2970 "bL_bK_inter_1170" 
69 4120 2295 "bK_bK_inter_495" 
70 5590 3015 "bO_bM_inter_1215" 
71 5590 3060 "bO_bM_inter_1260" 
72 5260 3150 "bM_bM_inter_1350" 
73 5260 2880 "bM_bM_inter_1080" 
74 5260 2835 "bM_bM_inter_1035" 
75 5260 2745 "bM_bM_inter_945" 
76 5260 2610 "bM_bM_inter_810" 
77 5260 2565 "bM_bM_inter_765" 
78 5260 2520 "bM_bM_inter_720" 
79 5260 2475 "bM_bM_inter_675" 
80 5260 2295 "bM_bM_inter_495" 
81 5260 2250 "bM_bM_inter_450" 
82 5260 2205 "bM_bM_inter_405" 
83 5260 2025 "bM_bM_inter_225" 
84 5260 1935 "bM_bM_inter_135" 
85 5260 1890 "bM_bM_inter_90" 
86 5260 1800 "bM_bM_inter_0" 
87 0 0 "depotEnd" 
